,Unnamed: 0,source,word,freq_lcnl,freq_lcnl_log,freq_lcnl_log_flipscale,aoa_mean,aoa_sd,aoa_mean_scale,tasa_1,tasa_2,tasa_3,Has_freq,Has_aoa,Filter,score
1591,4507,3k,mule,7.0,1.9459101490000001,7.877003467000001,5.65,1.66,2.26,41.0,8.0,10.0,True,True,True,6.1985017335000006
1762,447,3k,blood,4.0,1.386294361,8.487546753,4.89,1.64,1.956,34.0,63.0,75.0,True,True,True,6.1997733765
1707,3595,3k,joke,5.0,1.609437912,8.244096157000001,5.2,1.88,2.08,31.0,34.0,28.0,True,True,True,6.202048078500001
1563,8196,lcnl,weeds,8.0,2.079441542,7.73132013,5.85,2.35,2.34,48.0,22.0,12.0,True,True,True,6.205660065
1836,2555,3k,frown,3.0,1.098612289,8.80140916,4.52,1.69,1.808,8.0,11.0,9.0,True,True,True,6.20870458
1454,854,3k,calf,14.0,2.63905733,7.120776844,6.63,1.5,2.6519999999999997,9.0,12.0,12.0,True,True,True,6.212388422
1599,3310,3k,hog,7.0,1.9459101490000001,7.877003467000001,5.7,2.27,2.28,7.0,1.0,2.0,True,True,True,6.2185017335
1440,3615,3k,joy,15.0,2.7080502010000003,7.045505317000001,6.74,2.92,2.696,25.0,32.0,34.0,True,True,True,6.218752658500001
1416,1178,3k,click,17.0,2.833213344,6.908951778,6.94,2.6,2.7760000000000002,39.0,7.0,11.0,True,True,True,6.230475889
1302,395,3k,blaze,25.0,3.218875825,6.488192314,7.47,2.37,2.988,0.0,1.0,4.0,True,True,True,6.232096157
1718,8515,3k,yawn,5.0,1.609437912,8.244096157000001,5.3,1.81,2.12,7.0,3.0,2.0,True,True,True,6.242048078500001
1623,3000,3k,growl,7.0,1.9459101490000001,7.877003467000001,5.79,1.87,2.316,2.0,6.0,5.0,True,True,True,6.2545017335
1525,9,3k,act,11.0,2.397895273,7.383885707999999,6.42,2.22,2.568,27.0,67.0,67.0,True,True,True,6.259942854
1941,7719,3k,toss,2.0,0.693147181,9.243773377,4.11,1.45,1.6440000000000001,9.0,4.0,9.0,True,True,True,6.2658866885
1856,801,lcnl,burp,3.0,1.098612289,8.80140916,4.67,1.88,1.868,#N/A,#N/A,#N/A,True,True,True,6.2687045800000005
1551,5581,3k,rich,10.0,2.3025850930000002,7.487869534,6.32,2.14,2.528,51.0,112.0,98.0,True,True,True,6.271934766999999
1859,343,3k,bin,3.0,1.098612289,8.80140916,4.68,2.67,1.8719999999999999,1.0,5.0,4.0,True,True,True,6.27270458
1641,6893,3k,squeak,7.0,1.9459101490000001,7.877003467000001,5.84,1.8,2.336,6.0,9.0,13.0,True,True,True,6.2745017335
1642,7384,lcnl,tap,7.0,1.9459101490000001,7.877003467000001,5.84,2.87,2.336,72.0,31.0,10.0,True,True,True,6.2745017335
1687,2120,3k,fan,6.0,1.791759469,8.045182537,5.63,2.54,2.252,11.0,4.0,9.0,True,True,True,6.2745912685
1730,3549,3k,jet,5.0,1.609437912,8.244096157000001,5.39,2.52,2.156,27.0,13.0,10.0,True,True,True,6.278048078500001
1790,674,3k,bride,4.0,1.386294361,8.487546753,5.1,1.55,2.04,0.0,1.0,4.0,True,True,True,6.2837733765
1564,5703,3k,rough,9.0,2.197224577,7.60281832,6.21,2.3,2.484,5.0,37.0,37.0,True,True,True,6.28540916
1595,6060,3k,sew,8.0,2.079441542,7.73132013,6.05,2.68,2.42,11.0,11.0,5.0,True,True,True,6.285660065
1457,313,3k,bet,16.0,2.772588722,6.975093507,7.0,2.43,2.8,99.0,75.0,44.0,True,True,True,6.2875467535
1798,4910,3k,pen,4.0,1.386294361,8.487546753,5.11,1.29,2.044,90.0,31.0,32.0,True,True,True,6.287773376500001
1742,6899,3k,squeeze,5.0,1.609437912,8.244096157000001,5.42,2.17,2.168,7.0,8.0,9.0,True,True,True,6.290048078500001
1441,825,3k,buzz,17.0,2.833213344,6.908951778,7.095591000000001,2.54,2.8382364,3.0,10.0,7.0,True,True,True,6.292712289
1578,6793,3k,split,9.0,2.197224577,7.60281832,6.25,2.36,2.5,11.0,19.0,21.0,True,True,True,6.30140916
1751,7326,3k,sword,5.0,1.609437912,8.244096157000001,5.45,1.43,2.18,0.0,10.0,19.0,True,True,True,6.3020480785
1473,6036,3k,sell,16.0,2.772588722,6.975093507,7.05,2.53,2.82,80.0,91.0,86.0,True,True,True,6.3075467535000005
1424,2863,3k,grace,19.0,2.9444389789999996,6.78760412,7.287417,2.87,2.9149667999999997,1.0,7.0,15.0,True,True,True,6.30876886
1754,5573,3k,rhyme,5.0,1.609437912,8.244096157000001,5.47,1.98,2.188,1.0,2.0,3.0,True,True,True,6.310048078500001
1712,4798,3k,pal,6.0,1.791759469,8.045182537,5.74,2.54,2.296,7.0,9.0,6.0,True,True,True,6.3185912685000005
1960,6306,3k,sip,2.0,0.693147181,9.243773377,4.26,1.37,1.704,5.0,2.0,3.0,True,True,True,6.3258866885
1818,2550,3k,frost,4.0,1.386294361,8.487546753,5.209302,1.58,2.0837208,11.0,6.0,16.0,True,True,True,6.3274941765
1589,7363,3k,tale,9.0,2.197224577,7.60281832,6.32,2.52,2.528,0.0,8.0,13.0,True,True,True,6.32940916
1628,6577,3k,sniff,8.0,2.079441542,7.73132013,6.16,3.39,2.464,11.0,6.0,3.0,True,True,True,6.329660065000001
1824,4443,3k,moose,4.0,1.386294361,8.487546753,5.22,1.73,2.088,2.0,16.0,14.0,True,True,True,6.3317733765
1772,994,3k,check,5.0,1.609437912,8.244096157000001,5.53,1.68,2.2119999999999997,49.0,63.0,59.0,True,True,True,6.3340480785
1773,4984,3k,pine,5.0,1.609437912,8.244096157000001,5.53,2.14,2.2119999999999997,70.0,43.0,38.0,True,True,True,6.3340480785
1715,7868,3k,tuck,6.0,1.791759469,8.045182537,5.79,2.12,2.316,0.0,1.0,3.0,True,True,True,6.3385912685
1505,7029,3k,stew,14.0,2.63905733,7.120776844,6.95,3.44,2.78,8.0,11.0,9.0,True,True,True,6.340388422
1261,4297,lcnl,means,37.0,3.610917913,6.060472672,8.289175,3.31,3.31567,91.0,140.0,182.0,True,True,True,6.3459063360000005
1279,4894,3k,peep,35.0,3.555348061,6.121099624,8.22,3.44,3.2880000000000003,2.0,4.0,1.0,True,True,True,6.348549812
1592,6069,3k,shade,9.0,2.197224577,7.60281832,6.37,2.43,2.548,33.0,32.0,35.0,True,True,True,6.34940916
1972,59,3k,ant,2.0,0.693147181,9.243773377,4.32,1.57,1.7280000000000002,114.0,27.0,13.0,True,True,True,6.3498866885
1494,7379,3k,tank,16.0,2.772588722,6.975093507,7.17,2.36,2.8680000000000003,51.0,41.0,34.0,True,True,True,6.3555467535000005
1577,8248,3k,wheat,10.0,2.3025850930000002,7.487869534,6.53,2.46,2.612,89.0,34.0,26.0,True,True,True,6.355934767
1902,6405,lcnl,sled,3.0,1.098612289,8.80140916,4.89,1.88,1.956,17.0,21.0,26.0,True,True,True,6.356704580000001
1686,7774,3k,tray,7.0,1.9459101490000001,7.877003467000001,6.05,1.81,2.42,3.0,13.0,10.0,True,True,True,6.358501733500001
1775,2077,3k,eve,5.0,1.609437912,8.244096157000001,5.603611,2.45,2.2414444,16.0,6.0,5.0,True,True,True,6.3634924785
1579,4207,3k,main,10.0,2.3025850930000002,7.487869534,6.55,1.64,2.62,21.0,54.0,94.0,True,True,True,6.363934767
1653,3020,3k,guard,8.0,2.079441542,7.73132013,6.25,2.07,2.5,29.0,48.0,31.0,True,True,True,6.365660065
1778,8335,3k,wig,5.0,1.609437912,8.244096157000001,5.63,2.22,2.252,4.0,3.0,3.0,True,True,True,6.3740480785
1841,6134,3k,sheet,4.0,1.386294361,8.487546753,5.33,2.45,2.1319999999999997,21.0,36.0,24.0,True,True,True,6.3757733765
1840,3187,3k,heat,4.0,1.386294361,8.487546753,5.33,2.03,2.1319999999999997,45.0,67.0,136.0,True,True,True,6.3757733765
1611,5302,3k,puff,9.0,2.197224577,7.60281832,6.44,3.18,2.576,33.0,17.0,6.0,True,True,True,6.37740916
1703,3411,3k,hump,7.0,1.9459101490000001,7.877003467000001,6.11,1.64,2.444,0.0,4.0,5.0,True,True,True,6.3825017335
1590,8509,3k,yarn,10.0,2.3025850930000002,7.487869534,6.61,2.66,2.6439999999999997,16.0,11.0,10.0,True,True,True,6.387934766999999
1619,5783,3k,sail,9.0,2.197224577,7.60281832,6.47,2.7,2.588,45.0,35.0,43.0,True,True,True,6.38940916
1627,4242,3k,mark,9.0,2.197224577,7.60281832,6.477485,1.7,2.590994,263.0,177.0,138.0,True,True,True,6.39240316
1676,1396,3k,crack,8.0,2.079441542,7.73132013,6.33,3.38,2.532,17.0,42.0,37.0,True,True,True,6.397660065
1499,5024,3k,plain,17.0,2.833213344,6.908951778,7.37,3.04,2.948,15.0,35.0,48.0,True,True,True,6.402475889
1711,895,3k,cart,7.0,1.9459101490000001,7.877003467000001,6.16,2.32,2.464,34.0,32.0,24.0,True,True,True,6.4025017335
1713,6994,3k,steal,7.0,1.9459101490000001,7.877003467000001,6.17,2.09,2.468,14.0,14.0,16.0,True,True,True,6.406501733500001
1519,2300,lcnl,flap,15.0,2.7080502010000003,7.045505317000001,7.21,3.07,2.884,2.0,7.0,5.0,True,True,True,6.4067526585
1799,2866,3k,grade,5.0,1.609437912,8.244096157000001,5.72,1.36,2.2880000000000003,48.0,41.0,36.0,True,True,True,6.410048078500001
1680,482,3k,board,8.0,2.079441542,7.73132013,6.37,1.8,2.548,81.0,80.0,72.0,True,True,True,6.413660065
1800,6822,3k,sport,5.0,1.609437912,8.244096157000001,5.74,1.82,2.296,4.0,23.0,34.0,True,True,True,6.4180480785
1801,8139,3k,warn,5.0,1.609437912,8.244096157000001,5.74,1.94,2.296,1.0,9.0,10.0,True,True,True,6.4180480785
1560,2025,3k,east,12.0,2.48490665,7.288955913,6.94,3.56,2.7760000000000002,38.0,55.0,74.0,True,True,True,6.4204779565
1767,7418,3k,team,6.0,1.791759469,8.045182537,6.0,1.81,2.4,81.0,114.0,108.0,True,True,True,6.4225912685
1765,6478,3k,slug,6.0,1.791759469,8.045182537,6.0,2.76,2.4,#N/A,#N/A,#N/A,True,True,True,6.4225912685
1763,1654,3k,deal,6.0,1.791759469,8.045182537,6.0,2.06,2.4,14.0,35.0,59.0,True,True,True,6.4225912685
1925,997,3k,cheek,3.0,1.098612289,8.80140916,5.06,2.1,2.024,7.0,14.0,14.0,True,True,True,6.42470458
1719,6737,3k,speech,7.0,1.9459101490000001,7.877003467000001,6.22,1.63,2.488,6.0,16.0,20.0,True,True,True,6.4265017335
1688,671,3k,brick,8.0,2.079441542,7.73132013,6.43,2.09,2.572,9.0,20.0,19.0,True,True,True,6.437660065
1812,781,3k,bun,5.0,1.609437912,8.244096157000001,5.79,2.74,2.316,1.0,0.0,0.0,True,True,True,6.4380480785000005
1815,6164,3k,shine,5.0,1.609437912,8.244096157000001,5.79,2.12,2.316,53.0,32.0,17.0,True,True,True,6.4380480785000005
1695,168,3k,bank,8.0,2.079441542,7.73132013,6.44,2.41,2.576,55.0,87.0,66.0,True,True,True,6.441660065000001
1861,2594,3k,fuss,4.0,1.386294361,8.487546753,5.5,1.86,2.2,40.0,14.0,9.0,True,True,True,6.4437733765
1928,3211,3k,hell,3.0,1.098612289,8.80140916,5.11,1.88,2.044,0.0,11.0,16.0,True,True,True,6.44470458
1929,4392,3k,mix,3.0,1.098612289,8.80140916,5.11,1.71,2.044,24.0,8.0,9.0,True,True,True,6.44470458
1669,2191,3k,fetch,9.0,2.197224577,7.60281832,6.61,2.55,2.6439999999999997,0.0,6.0,12.0,True,True,True,6.44540916
1631,1411,3k,crane,10.0,2.3025850930000002,7.487869534,6.775881,2.18,2.7103523999999997,3.0,10.0,10.0,True,True,True,6.4542871669999995
1932,5896,3k,scoop,3.0,1.098612289,8.80140916,5.14,2.22,2.056,0.0,8.0,8.0,True,True,True,6.45670458
1825,2951,3k,grin,5.0,1.609437912,8.244096157000001,5.84,2.01,2.336,6.0,19.0,18.0,True,True,True,6.458048078500001
1675,1263,3k,coal,9.0,2.197224577,7.60281832,6.65,2.23,2.66,7.0,23.0,39.0,True,True,True,6.4614091600000005
2022,4756,unl,ours,2.0,0.693147181,9.243773377,4.601853,2.05,1.8407412,8.0,14.0,14.0,True,True,True,6.4626278885
1868,3381,3k,howl,4.0,1.386294361,8.487546753,5.55,1.85,2.22,10.0,8.0,10.0,True,True,True,6.463773376500001
1776,110,3k,axe,6.0,1.791759469,8.045182537,6.11,1.49,2.444,0.0,3.0,8.0,True,True,True,6.4665912685
1736,3277,3k,hiss,7.0,1.9459101490000001,7.877003467000001,6.33,2.0,2.532,11.0,3.0,3.0,True,True,True,6.470501733500001
2026,1051,lcnl,chirp,2.0,0.693147181,9.243773377,4.63,1.71,1.8519999999999999,#N/A,#N/A,#N/A,True,True,True,6.4738866885
1745,3698,3k,kill,7.0,1.9459101490000001,7.877003467000001,6.35,2.58,2.54,82.0,84.0,81.0,True,True,True,6.4785017335
1541,6273,3k,sigh,15.0,2.7080502010000003,7.045505317000001,7.39,2.35,2.9560000000000004,6.0,15.0,18.0,True,True,True,6.478752658500001
1650,4237,3k,march,10.0,2.3025850930000002,7.487869534,6.85048,2.41,2.740192,23.0,25.0,25.0,True,True,True,6.484126766999999
1781,7650,3k,tire,6.0,1.791759469,8.045182537,6.16,1.64,2.464,15.0,16.0,11.0,True,True,True,6.4865912685
2041,6388,3k,slap,2.0,0.693147181,9.243773377,4.67,2.3,1.868,5.0,2.0,6.0,True,True,True,6.4898866885
2038,2784,3k,glue,2.0,0.693147181,9.243773377,4.67,1.08,1.868,13.0,6.0,9.0,True,True,True,6.4898866885
1789,6674,3k,soul,6.0,1.791759469,8.045182537,6.17,2.38,2.468,2.0,10.0,20.0,True,True,True,6.4905912685
1755,1564,3k,curl,7.0,1.9459101490000001,7.877003467000001,6.39,2.7,2.556,4.0,6.0,6.0,True,True,True,6.4945017335
1716,269,3k,beef,8.0,2.079441542,7.73132013,6.58,2.43,2.6319999999999997,0.0,6.0,8.0,True,True,True,6.497660065
1761,5221,3k,press,7.0,1.9459101490000001,7.877003467000001,6.4,2.89,2.56,5.0,10.0,14.0,True,True,True,6.4985017335
2044,1150,3k,claw,2.0,0.693147181,9.243773377,4.7,2.2,1.88,6.0,4.0,2.0,True,True,True,6.5018866885
1843,607,3k,brake,5.0,1.609437912,8.244096157000001,5.95,2.22,2.38,3.0,6.0,4.0,True,True,True,6.5020480785000005
1951,5415,3k,quit,3.0,1.098612289,8.80140916,5.26,2.18,2.104,22.0,38.0,26.0,True,True,True,6.50470458
1694,5793,3k,sale,9.0,2.197224577,7.60281832,6.76,1.89,2.7039999999999997,27.0,21.0,9.0,True,True,True,6.505409159999999
2047,4769,lcnl,ox,2.0,0.693147181,9.243773377,4.72,1.96,1.8880000000000001,27.0,16.0,13.0,True,True,True,6.5098866885
1588,5645,3k,rob,13.0,2.5649493569999997,7.201628967,7.28,2.78,2.912,102.0,10.0,8.0,True,True,True,6.5128144835
1702,8375,3k,wise,9.0,2.197224577,7.60281832,6.79,2.55,2.716,106.0,47.0,40.0,True,True,True,6.51740916
1729,1623,3k,dare,8.0,2.079441542,7.73132013,6.63,2.22,2.6519999999999997,12.0,19.0,26.0,True,True,True,6.517660064999999
1502,7256,3k,swamp,21.0,3.044522438,6.678412627,7.95,2.31,3.18,13.0,21.0,13.0,True,True,True,6.5192063135
1678,6018,3k,seek,10.0,2.3025850930000002,7.487869534,6.94,2.31,2.7760000000000002,5.0,3.0,9.0,True,True,True,6.5199347670000005
1804,550,lcnl,bored,6.0,1.791759469,8.045182537,6.25,1.68,2.5,6.0,14.0,18.0,True,True,True,6.5225912685
1569,6602,3k,snort,14.0,2.63905733,7.120776844,7.42,3.64,2.968,0.0,1.0,3.0,True,True,True,6.528388422
2267,6765,3k,spill,1.0,0.0,10.0,3.84,1.64,1.536,5.0,5.0,4.0,True,True,True,6.536
2067,4258,3k,mask,2.0,0.693147181,9.243773377,4.8,2.46,1.92,28.0,17.0,16.0,True,True,True,6.5418866885
1817,6799,3k,spoil,6.0,1.791759469,8.045182537,6.3,1.72,2.52,5.0,11.0,13.0,True,True,True,6.542591268500001
1667,1504,3k,crowd,11.0,2.397895273,7.383885707999999,7.14,2.75,2.8560000000000003,24.0,78.0,82.0,True,True,True,6.547942854
1823,3535,3k,jeep,6.0,1.791759469,8.045182537,6.32,3.0,2.528,6.0,7.0,5.0,True,True,True,6.5505912685
1747,5624,3k,rise,8.0,2.079441542,7.73132013,6.72,2.85,2.688,2.0,24.0,37.0,True,True,True,6.553660065000001
1910,865,3k,camp,4.0,1.386294361,8.487546753,5.78,1.73,2.312,62.0,80.0,88.0,True,True,True,6.5557733764999995
1909,182,3k,bare,4.0,1.386294361,8.487546753,5.78,2.86,2.312,13.0,26.0,37.0,True,True,True,6.5557733764999995
1919,7066,lcnl,stomp,4.0,1.386294361,8.487546753,5.79,1.72,2.316,#N/A,#N/A,#N/A,True,True,True,6.5597733765
1916,4425,lcnl,month,4.0,1.386294361,8.487546753,5.79,1.51,2.316,18.0,50.0,55.0,True,True,True,6.5597733765
1865,1065,3k,chomp,5.0,1.609437912,8.244096157000001,6.11,2.21,2.444,#N/A,#N/A,#N/A,True,True,True,6.566048078500001
1724,6201,3k,shore,9.0,2.197224577,7.60281832,6.925078999999999,2.04,2.7700316000000003,53.0,59.0,67.0,True,True,True,6.57144076
1922,5905,3k,score,4.0,1.386294361,8.487546753,5.83,1.54,2.332,10.0,7.0,12.0,True,True,True,6.5757733765
1771,5585,lcnl,rid,8.0,2.079441542,7.73132013,6.79,2.3,2.716,37.0,35.0,30.0,True,True,True,6.581660065
1975,4310,3k,melt,3.0,1.098612289,8.80140916,5.47,2.09,2.188,16.0,13.0,10.0,True,True,True,6.58870458
2086,6413,3k,sleeve,2.0,0.693147181,9.243773377,4.94,2.13,1.976,3.0,11.0,10.0,True,True,True,6.5978866885
1842,6745,3k,spend,6.0,1.791759469,8.045182537,6.44,2.5,2.576,28.0,50.0,61.0,True,True,True,6.5985912685
1926,4144,3k,lump,4.0,1.386294361,8.487546753,5.89,2.38,2.356,8.0,15.0,11.0,True,True,True,6.5997733765
1735,3139,3k,hatch,9.0,2.197224577,7.60281832,7.0,3.03,2.8,18.0,13.0,14.0,True,True,True,6.601409159999999
1684,7566,3k,throne,11.0,2.397895273,7.383885707999999,7.28,2.32,2.912,3.0,4.0,8.0,True,True,True,6.603942854
1879,7128,3k,strength,5.0,1.609437912,8.244096157000001,6.21,2.53,2.484,6.0,18.0,33.0,True,True,True,6.606048078500001
1877,3024,3k,guest,5.0,1.609437912,8.244096157000001,6.21,3.17,2.484,0.0,9.0,11.0,True,True,True,6.606048078500001
1875,81,3k,art,5.0,1.609437912,8.244096157000001,6.21,2.32,2.484,41.0,25.0,38.0,True,True,True,6.606048078500001
1878,5931,3k,scrape,5.0,1.609437912,8.244096157000001,6.21,2.94,2.484,1.0,6.0,5.0,True,True,True,6.606048078500001
1884,1765,3k,ditch,5.0,1.609437912,8.244096157000001,6.22,2.16,2.488,11.0,8.0,13.0,True,True,True,6.6100480785
1808,2881,3k,grand,7.0,1.9459101490000001,7.877003467000001,6.68,2.31,2.6719999999999997,17.0,15.0,25.0,True,True,True,6.6105017335
1847,7123,3k,stream,6.0,1.791759469,8.045182537,6.47,2.59,2.588,24.0,75.0,75.0,True,True,True,6.6105912685
1690,7826,3k,trot,11.0,2.397895273,7.383885707999999,7.3,2.23,2.92,3.0,4.0,4.0,True,True,True,6.611942854
1982,7699,3k,toot,3.0,1.098612289,8.80140916,5.53,3.42,2.2119999999999997,#N/A,#N/A,#N/A,True,True,True,6.61270458
1934,6599,lcnl,snore,4.0,1.386294361,8.487546753,5.94,2.04,2.376,#N/A,#N/A,#N/A,True,True,True,6.6197733764999995
2099,223,3k,bathe,2.0,0.693147181,9.243773377,5.0,2.11,2.0,0.0,2.0,3.0,True,True,True,6.6218866885
2100,5188,3k,pour,2.0,0.693147181,9.243773377,5.0,1.88,2.0,5.0,10.0,10.0,True,True,True,6.6218866885
2101,6035,3k,self,2.0,0.693147181,9.243773377,5.0,1.89,2.0,7.0,3.0,3.0,True,True,True,6.6218866885
2102,6806,3k,sponge,2.0,0.693147181,9.243773377,5.0,2.05,2.0,1.0,1.0,2.0,True,True,True,6.6218866885
1893,7465,3k,test,5.0,1.609437912,8.244096157000001,6.26,1.45,2.504,40.0,55.0,58.0,True,True,True,6.6260480785
1991,7050,3k,stir,3.0,1.098612289,8.80140916,5.58,3.29,2.2319999999999998,3.0,6.0,9.0,True,True,True,6.63270458
1995,4232,3k,map,3.0,1.098612289,8.80140916,5.6,2.06,2.24,91.0,74.0,106.0,True,True,True,6.64070458
2109,3485,3k,itch,2.0,0.693147181,9.243773377,5.05,1.08,2.02,6.0,2.0,3.0,True,True,True,6.6418866885
1854,6085,3k,shame,6.0,1.791759469,8.045182537,6.55,2.37,2.62,10.0,10.0,14.0,True,True,True,6.6425912685
1938,2100,3k,fail,4.0,1.386294361,8.487546753,6.0,1.61,2.4,1.0,4.0,4.0,True,True,True,6.6437733765
1940,7011,3k,steer,4.0,1.386294361,8.487546753,6.0,1.63,2.4,3.0,4.0,9.0,True,True,True,6.6437733765
1939,5725,3k,rub,4.0,1.386294361,8.487546753,6.0,2.89,2.4,31.0,17.0,16.0,True,True,True,6.6437733765
2318,649,3k,breathe,1.0,0.0,10.0,4.11,1.88,1.6440000000000001,30.0,37.0,39.0,True,True,True,6.644
2000,4257,lcnl,mashed,3.0,1.098612289,8.80140916,5.61,2.73,2.244,1.0,1.0,2.0,True,True,True,6.644704580000001
1770,5731,3k,rude,9.0,2.197224577,7.60281832,7.11,2.51,2.844,3.0,5.0,4.0,True,True,True,6.64540916
2003,788,3k,bunk,3.0,1.098612289,8.80140916,5.62,2.52,2.248,0.0,8.0,7.0,True,True,True,6.64870458
1860,7942,3k,type,6.0,1.791759469,8.045182537,6.58,2.46,2.6319999999999997,2.0,19.0,25.0,True,True,True,6.6545912685
1794,3833,3k,lane,8.0,2.079441542,7.73132013,7.0,2.85,2.8,8.0,9.0,12.0,True,True,True,6.665660065
1795,4599,3k,net,8.0,2.079441542,7.73132013,7.0,2.9,2.8,34.0,28.0,28.0,True,True,True,6.665660065
2018,1361,3k,cost,3.0,1.098612289,8.80140916,5.67,1.88,2.2680000000000002,30.0,23.0,24.0,True,True,True,6.66870458
1664,960,3k,chance,14.0,2.63905733,7.120776844,7.78,2.1,3.112,51.0,90.0,100.0,True,True,True,6.672388422
1907,6617,3k,snug,5.0,1.609437912,8.244096157000001,6.38,2.7,2.552,6.0,8.0,4.0,True,True,True,6.6740480785
1750,4727,3k,oil,10.0,2.3025850930000002,7.487869534,7.33,2.63,2.932,48.0,58.0,79.0,True,True,True,6.675934766999999
1915,6981,3k,state,5.0,1.609437912,8.244096157000001,6.39,2.59,2.556,29.0,57.0,96.0,True,True,True,6.678048078500001
2333,295,3k,bench,1.0,0.0,10.0,4.21,1.81,1.6840000000000002,55.0,30.0,29.0,True,True,True,6.684
1670,8504,lcnl,yap,14.0,2.63905733,7.120776844,7.83,2.31,3.1319999999999997,#N/A,#N/A,#N/A,True,True,True,6.692388422
2028,7146,lcnl,strings,3.0,1.098612289,8.80140916,5.74,2.26,2.296,5.0,10.0,13.0,True,True,True,6.6967045800000005
2027,256,3k,beast,3.0,1.098612289,8.80140916,5.74,2.79,2.296,26.0,13.0,12.0,True,True,True,6.6967045800000005
1849,176,3k,bar,7.0,1.9459101490000001,7.877003467000001,6.9,2.62,2.76,39.0,28.0,34.0,True,True,True,6.6985017335000006
2129,2986,3k,gross,2.0,0.693147181,9.243773377,5.21,2.92,2.084,2.0,0.0,1.0,True,True,True,6.7058866885
2130,5693,lcnl,ropes,2.0,0.693147181,9.243773377,5.21,1.65,2.084,14.0,20.0,13.0,True,True,True,6.7058866885
1963,8236,3k,whack,4.0,1.386294361,8.487546753,6.16,3.48,2.464,#N/A,#N/A,#N/A,True,True,True,6.7077733765000005
2143,947,3k,chain,2.0,0.693147181,9.243773377,5.22,2.13,2.088,15.0,19.0,24.0,True,True,True,6.7098866885
1887,371,3k,blade,6.0,1.791759469,8.045182537,6.72,1.99,2.688,7.0,6.0,9.0,True,True,True,6.7105912685
1965,6441,3k,slip,4.0,1.386294361,8.487546753,6.17,2.6,2.468,13.0,21.0,23.0,True,True,True,6.7117733765
2345,404,3k,bleed,1.0,0.0,10.0,4.28,1.56,1.712,1.0,1.0,1.0,True,True,True,6.712
2042,2563,3k,fry,3.0,1.098612289,8.80140916,5.79,1.69,2.316,9.0,4.0,4.0,True,True,True,6.71670458
2043,4888,lcnl,peek,3.0,1.098612289,8.80140916,5.79,3.01,2.316,49.0,11.0,4.0,True,True,True,6.71670458
1890,4062,3k,log,6.0,1.791759469,8.045182537,6.74,3.18,2.696,53.0,51.0,42.0,True,True,True,6.718591268500001
2144,5336,lcnl,purr,2.0,0.693147181,9.243773377,5.25,2.53,2.1,5.0,3.0,2.0,True,True,True,6.7218866885
1967,886,3k,card,4.0,1.386294361,8.487546753,6.2,2.26,2.48,53.0,45.0,28.0,True,True,True,6.7237733765000005
1743,6762,3k,spike,11.0,2.397895273,7.383885707999999,7.58,3.67,3.032,0.0,9.0,6.0,True,True,True,6.723942854
1897,6490,lcnl,slurp,6.0,1.791759469,8.045182537,6.76,3.11,2.7039999999999997,#N/A,#N/A,#N/A,True,True,True,6.7265912685
1971,2425,3k,fog,4.0,1.386294361,8.487546753,6.21,2.2,2.484,26.0,27.0,27.0,True,True,True,6.7277733765
1792,7881,3k,tune,9.0,2.197224577,7.60281832,7.32,3.07,2.928,9.0,13.0,18.0,True,True,True,6.7294091599999994
2050,6566,3k,sneak,3.0,1.098612289,8.80140916,5.83,2.53,2.332,4.0,4.0,8.0,True,True,True,6.73270458
1830,3899,3k,lean,8.0,2.079441542,7.73132013,7.17,2.66,2.8680000000000003,1.0,11.0,13.0,True,True,True,6.7336600650000005
1904,7637,3k,tin,6.0,1.791759469,8.045182537,6.79,2.32,2.716,32.0,19.0,28.0,True,True,True,6.7385912685000005
1936,5181,3k,pouch,5.0,1.609437912,8.244096157000001,6.56,2.41,2.6239999999999997,26.0,14.0,7.0,True,True,True,6.7460480785
1978,858,3k,calm,4.0,1.386294361,8.487546753,6.26,2.18,2.504,4.0,24.0,35.0,True,True,True,6.7477733765
2369,19,3k,age,1.0,0.0,10.0,4.38,1.36,1.7519999999999998,29.0,62.0,91.0,True,True,True,6.752
1979,4876,3k,pearl,4.0,1.386294361,8.487546753,6.275002,2.1,2.5100008,0.0,12.0,8.0,True,True,True,6.7537741765
2375,3233,3k,hers,1.0,0.0,10.0,4.388713,1.48,1.7554851999999999,10.0,15.0,12.0,True,True,True,6.7554852
1981,7917,lcnl,twig,4.0,1.386294361,8.487546753,6.28,3.03,2.512,3.0,4.0,5.0,True,True,True,6.7557733765000005
2060,1048,3k,chip,3.0,1.098612289,8.80140916,5.89,2.35,2.356,57.0,12.0,17.0,True,True,True,6.75670458
2058,61,3k,ape,3.0,1.098612289,8.80140916,5.89,2.64,2.356,19.0,11.0,2.0,True,True,True,6.75670458
1809,6284,3k,silk,9.0,2.197224577,7.60281832,7.39,2.5,2.9560000000000004,8.0,14.0,18.0,True,True,True,6.75740916
1937,503,3k,boil,5.0,1.609437912,8.244096157000001,6.6,1.79,2.64,0.0,4.0,4.0,True,True,True,6.762048078500001
2169,2216,3k,fifth,2.0,0.693147181,9.243773377,5.3585,2.32,2.1434,11.0,16.0,20.0,True,True,True,6.7652866885
2171,6320,3k,sixth,2.0,0.693147181,9.243773377,5.3585,1.97,2.1434,5.0,12.0,10.0,True,True,True,6.7652866885
