,source,word,freq_lcnl,aoa_mean,aoa_sd,tasa_1,tasa_2,tasa_3
4528,3k,must,148.0,4.58,2.36,818.0,792.0,834.0
4529,unl,musts,,,,,,
4530,3k,mute,,9.84,6.06,0.0,0.0,1.0
4531,unl,mutes,,,,,,
4532,lcnl,mutt,1.0,7.22,2.02,3.0,1.0,0.0
4533,lcnl,mutts,,,,,,
4534,lcnl,my,1152.0,2.715564,1.44,4702.0,3178.0,2715.0
4535,lcnl,myrrh,,10.31,5.04,,,
4536,3k,myth,,8.61,2.35,0.0,0.0,0.0
4537,lcnl,myths,,,,0.0,0.0,0.0
4538,unl,n,13.0,,,0.0,1.0,1.0
4539,3k,nab,,7.59,2.74,,,
4540,lcnl,nabbed,,,,,,
4541,lcnl,nabs,,,,,,
4542,lcnl,nag,1.0,9.21,5.06,,,
4543,lcnl,nagged,,,,,,
4544,lcnl,nags,,,,,,
4545,3k,nail,13.0,5.42,2.36,29.0,16.0,12.0
4546,unl,nailed,,,,1.0,5.0,5.0
4547,lcnl,nails,8.0,,,23.0,27.0,24.0
4548,unl,nam,,,,,,
4549,3k,name,112.0,3.68,1.53,635.0,533.0,469.0
4550,unl,named,32.0,,,98.0,137.0,126.0
4551,lcnl,names,14.0,,,62.0,78.0,93.0
4552,unl,nantes,,,,,,
4553,3k,nap,23.0,2.53,0.77,54.0,22.0,8.0
4554,3k,nape,,10.53,3.64,,,
4555,unl,napped,,,,,,
4556,lcnl,naps,1.0,,,,,
4557,lcnl,narc,,,,,,
4558,lcnl,narcs,,,,,,
4559,lcnl,nark,,12.36,2.87,,,
4560,unl,nash,,,,,,
4561,unl,nat,,,,51.0,25.0,20.0
4562,unl,natch,,,,,,
4563,unl,nate,3.0,,,64.0,16.0,1.0
4564,3k,naught,3.0,11.166565,3.44,,,
4565,unl,nave,,12.54,4.22,,,
4566,unl,naves,,,,,,
4567,3k,naw,,,,,,
4568,3k,nay,3.0,10.314005,3.36,0.0,0.0,2.0
4569,unl,nays,,,,,,
4570,unl,ne,1.0,,,,,
4571,unl,neal,,,,,,
4572,lcnl,neap,,15.5,0.71,,,
4573,lcnl,neaps,,,,,,
4574,3k,near,33.0,5.411785000000001,1.96,329.0,341.0,380.0
4575,unl,neared,1.0,,,0.0,3.0,4.0
4576,unl,nears,,,,0.0,0.0,1.0
4577,3k,neat,13.0,5.43,3.2,21.0,43.0,30.0
4578,lcnl,neb,,13.17,5.19,,,
4579,3k,neck,19.0,3.0,1.25,65.0,87.0,85.0
4580,lcnl,necks,6.0,,,1.0,2.0,2.0
4581,unl,ned,5.0,,,22.0,19.0,13.0
4582,unl,nee,,,,,,
4583,3k,need,64.0,3.56,1.34,733.0,546.0,562.0
4584,3k,needs,15.0,,,115.0,122.0,125.0
4585,lcnl,neigh,7.0,7.2,3.73,,,
4586,unl,neighed,1.0,,,,,
4587,lcnl,neighs,,,,,,
4588,unl,neil,,,,12.0,10.0,6.0
4589,unl,neill,,,,,,
4590,unl,nell,,,,34.0,3.0,4.0
4591,unl,nerd,,7.05,2.07,,,
4592,unl,nerds,,,,,,
4593,3k,nerve,,9.67,3.32,3.0,10.0,12.0
4594,unl,nerved,,,,,,
4595,lcnl,nerves,,,,0.0,5.0,9.0
4596,lcnl,ness,,,,0.0,4.0,4.0
4597,3k,nest,18.0,5.11,1.94,84.0,59.0,58.0
4598,lcnl,nests,3.0,,,9.0,17.0,15.0
4599,3k,net,8.0,7.0,2.9,34.0,28.0,28.0
4600,lcnl,nets,,,,5.0,7.0,7.0
4601,3k,new,174.0,4.72,2.14,879.0,794.0,945.0
4602,3k,news,16.0,6.16,2.27,40.0,62.0,84.0
4603,3k,newt,,7.56,2.96,0.0,0.0,0.0
4604,lcnl,newts,1.0,,,,,
4605,3k,next,144.0,4.346085,1.86,972.0,841.0,688.0
4606,lcnl,nib,,10.31,3.28,,,
4607,lcnl,nibs,,,,,,
4608,3k,nice,85.0,3.95,1.51,333.0,232.0,170.0
4609,3k,niche,,14.06,4.01,0.0,0.0,0.0
4610,lcnl,niches,1.0,,,,,
4611,3k,nick,6.0,7.585813000000001,2.04,79.0,44.0,9.0
4612,lcnl,nicked,,,,,,
4613,3k,nicks,,,,,,
4614,3k,niece,2.0,7.0,2.4,0.0,0.0,2.0
4615,lcnl,nieces,,,,,,
4616,unl,niels,,,,,,
4617,3k,nigh,,11.443647000000002,4.77,0.0,0.0,0.0
4618,3k,night,274.0,3.61,1.88,716.0,718.0,653.0
4619,lcnl,nights,9.0,,,14.0,31.0,40.0
4620,3k,nil,,12.28555,3.73,,,
4621,unl,nile,,,,0.0,1.0,3.0
4622,unl,niles,,,,,,
4623,lcnl,nils,1.0,,,,,
4624,unl,nimes,,,,,,
4625,3k,nine,38.0,3.2271,1.3,53.0,60.0,57.0
4626,lcnl,nines,,,,,,
4627,3k,ninth,,5.912664,4.52,2.0,3.0,2.0
4628,lcnl,ninths,,,,,,
4629,3k,nip,1.0,7.94,3.11,0.0,0.0,0.0
4630,unl,nipped,,,,,,
4631,lcnl,nips,,,,,,
4632,lcnl,nit,,8.57,2.85,,,
4633,unl,nite,,,,,,
4634,lcnl,nits,,,,,,
4635,3k,nix,,11.88,3.61,,,
4636,3k,no,534.0,2.715564,1.94,2612.0,2188.0,2165.0
4637,unl,noam,,,,,,
4638,lcnl,nob,1.0,7.958808000000001,2.97,,,
4639,unl,nobs,,,,,,
4640,3k,nod,2.0,5.62,2.91,3.0,7.0,5.0
4641,3k,node,,12.17,4.36,,,
4642,lcnl,nodes,,,,0.0,0.0,0.0
4643,lcnl,nods,,,,,,
4644,unl,noir,,16.44,3.79,,,
4645,unl,noire,,15.89,4.37,,,
4646,3k,noise,49.0,4.5,2.2,213.0,157.0,111.0
4647,unl,noised,,,,,,
4648,unl,nom,,12.17,6.41,,,
4649,3k,non,3.0,,,,,
4650,3k,nonce,,14.17,3.6,,,
4651,3k,none,23.0,5.571640000000001,1.85,16.0,56.0,71.0
4652,3k,nook,5.0,9.74,3.43,,,
4653,lcnl,nooks,,,,,,
4654,3k,noon,14.0,5.89,2.18,19.0,37.0,34.0
4655,lcnl,noons,,,,,,
4656,3k,noose,,8.28,3.54,,,
4657,3k,nope,4.0,,,8.0,6.0,3.0
4658,3k,nor,6.0,8.608885,2.16,21.0,26.0,53.0
4659,3k,norm,,9.84,2.73,0.0,0.0,0.0
4660,lcnl,norms,,,,0.0,0.0,0.0
4661,unl,norse,,,,0.0,2.0,0.0
4662,3k,north,19.0,6.55,1.85,60.0,109.0,158.0
4663,3k,nose,84.0,2.95,1.15,181.0,123.0,123.0
4664,unl,nosed,1.0,,,,,
4665,lcnl,noses,6.0,,,6.0,6.0,8.0
4666,lcnl,nosh,,12.65,3.57,,,
4667,lcnl,noshed,,,,,,
4668,3k,not,830.0,3.8878340000000002,2.22,5662.0,3814.0,4116.0
4669,3k,notch,1.0,8.47,2.44,0.0,0.0,0.0
4670,unl,notched,,,,,,
4671,3k,note,19.0,6.4,1.57,123.0,80.0,57.0
4672,lcnl,noted,1.0,,,0.0,1.0,6.0
4673,lcnl,notes,1.0,,,14.0,15.0,32.0
4674,lcnl,nought,,,,,,
4675,3k,noun,,7.28,1.71,3.0,8.0,20.0
4676,lcnl,nouns,,,,2.0,6.0,15.0
4677,3k,now,405.0,5.251930000000001,1.77,2249.0,1833.0,1836.0
4678,unl,nowt,,,,,,
4679,unl,noyes,,,,,,
4680,unl,nu,,14.0,6.93,,,
4681,lcnl,nub,,10.0,3.65,,,
4682,lcnl,nubs,,,,,,
4683,3k,nude,1.0,8.21,2.64,,,
4684,lcnl,nudes,,,,,,
4685,3k,nudge,,11.05,4.62,,,
4686,lcnl,nudged,,,,4.0,3.0,2.0
4687,unl,nuke,,11.0,2.61,,,
4688,unl,nukes,,,,,,
4689,unl,nulls,,,,,,
4690,3k,numb,1.0,9.26,3.93,5.0,3.0,7.0
4691,unl,numbed,,,,,,
4692,unl,numbs,,,,,,
4693,3k,nun,,8.39,3.29,,,
4694,lcnl,nuns,,,,0.0,0.0,1.0
4695,3k,nurse,9.0,5.84,1.98,70.0,57.0,32.0
4696,unl,nursed,,,,0.0,0.0,1.0
4697,3k,nut,10.0,5.21,1.69,27.0,12.0,8.0
4698,lcnl,nuts,14.0,,,33.0,22.0,25.0
4699,unl,nye,,,,,,
4700,3k,nymph,,11.21,3.94,0.0,1.0,1.0
4701,lcnl,nymphs,,,,0.0,0.0,0.0
4702,unl,o,41.0,,,8.0,12.0,15.0
4703,lcnl,oaf,,11.87,3.68,,,
4704,lcnl,oafs,,,,,,
4705,3k,oak,3.0,7.35,1.79,16.0,31.0,31.0
4706,unl,oakes,,,,,,
4707,lcnl,oaks,,,,1.0,0.0,5.0
4708,lcnl,oar,,5.83,2.96,21.0,3.0,2.0
4709,lcnl,oars,,,,2.0,5.0,6.0
4710,lcnl,oat,,5.83,3.07,,,
4711,unl,oates,,,,,,
4712,3k,oath,,11.39,2.7,0.0,0.0,2.0
4713,lcnl,oaths,,,,,,
4714,lcnl,oats,5.0,7.489900000000001,2.69,7.0,5.0,8.0
4715,3k,odd,2.0,6.0,2.0,11.0,23.0,30.0
4716,unl,odds,,8.58,3.52,0.0,0.0,2.0
4717,lcnl,ode,,10.84,3.82,,,
4718,lcnl,odes,,,,,,
4719,lcnl,of,2203.0,4.548568000000001,2.36,8779.0,11938.0,17271.0
4720,3k,off,225.0,3.834549,2.09,862.0,1001.0,1023.0
4721,3k,oft,,9.674585,2.55,,,
4722,unl,oh,351.0,4.719080000000001,1.85,867.0,597.0,477.0
4723,lcnl,ohm,,14.0,4.35,,,
4724,lcnl,ohms,,,,,,
4725,unl,ohs,,,,,,
4726,unl,oi,,,,,,
4727,3k,oil,10.0,7.33,2.63,48.0,58.0,79.0
4728,unl,oiled,2.0,,,0.0,3.0,1.0
4729,lcnl,oils,,,,0.0,1.0,2.0
4730,unl,oink,10.0,3.44,1.85,,,
4731,3k,old,326.0,3.72,1.36,1100.0,1121.0,1050.0
4732,unl,olds,,,,,,
4733,3k,ole,,,,0.0,1.0,7.0
4734,lcnl,on,1441.0,4.005061,1.28,6973.0,6540.0,7316.0
4735,3k,once,129.0,4.974848000000001,2.32,338.0,463.0,547.0
4736,3k,one,682.0,3.2271,1.31,3476.0,3331.0,3711.0
4737,lcnl,ones,28.0,,,92.0,122.0,111.0
4738,unl,ooh,2.0,,,,,
4739,3k,oops,14.0,,,,,
4740,3k,ooze,,7.45,2.87,0.0,0.0,0.0
4741,unl,oozed,,,,,,
4742,unl,op,,12.43,2.24,,,
4743,unl,opt,,12.62,3.5,,,
4744,unl,opts,,,,,,
4745,lcnl,or,311.0,4.1436020000000005,1.25,931.0,1553.0,2536.0
4746,lcnl,orange,31.0,3.26,1.15,49.0,49.0,41.0
4747,3k,orb,,11.17,3.82,,,
4748,lcnl,orbs,,,,,,
4749,3k,ore,,11.12,3.36,0.0,4.0,12.0
4750,lcnl,ores,,,,0.0,0.0,0.0
4751,unl,orr,,,,,,
4752,3k,ouch,3.0,2.417168,1.34,14.0,6.0,4.0
4753,3k,ought,9.0,9.62,2.63,14.0,34.0,41.0
4754,3k,ounce,,8.78,3.19,0.0,0.0,0.0
4755,3k,our,209.0,4.346085,1.53,621.0,709.0,909.0
4756,unl,ours,2.0,4.601853000000001,2.05,8.0,14.0,14.0
4757,3k,oust,,12.71,3.35,,,
4758,3k,out,694.0,3.280385,1.56,3825.0,3455.0,3520.0
4759,unl,outs,,,,,,
4760,unl,ow,4.0,,,6.0,3.0,2.0
4761,lcnl,owe,1.0,8.61,3.66,3.0,7.0,5.0
4762,lcnl,owed,,,,1.0,0.0,2.0
4763,lcnl,owes,,,,0.0,0.0,1.0
4764,3k,owl,65.0,6.21,2.66,151.0,58.0,33.0
4765,lcnl,owls,1.0,,,17.0,17.0,7.0
4766,3k,own,50.0,5.209302000000001,1.81,312.0,402.0,480.0
4767,lcnl,owned,1.0,,,11.0,19.0,29.0
4768,lcnl,owns,,,,3.0,5.0,7.0
4769,lcnl,ox,2.0,4.72,1.96,27.0,16.0,13.0
4770,unl,oz,,,,24.0,11.0,2.0
4771,unl,p,14.0,,,2.0,4.0,2.0
4772,lcnl,pa,47.0,4.601853000000001,2.82,30.0,73.0,91.0
4773,3k,pace,1.0,8.21,2.57,0.0,3.0,11.0
4774,unl,paced,3.0,,,1.0,2.0,2.0
4775,3k,pack,15.0,6.55,2.7,53.0,42.0,36.0
4776,lcnl,packed,5.0,,,30.0,25.0,31.0
4777,lcnl,packs,,,,0.0,1.0,3.0
4778,3k,pact,,9.37,2.77,0.0,0.0,0.0
4779,lcnl,pacts,,,,,,
4780,3k,pad,2.0,8.83,3.01,39.0,7.0,9.0
4781,lcnl,pads,2.0,,,2.0,0.0,2.0
4782,3k,page,33.0,5.16,1.8,52.0,93.0,171.0
4783,unl,paged,,,,,,
4784,unl,pah,,,,,,
4785,3k,paid,6.0,,,30.0,59.0,60.0
4786,3k,pail,24.0,6.16,2.67,44.0,19.0,15.0
4787,lcnl,pails,1.0,,,4.0,4.0,1.0
4788,3k,pain,4.0,4.26,1.52,31.0,52.0,57.0
4789,unl,paine,,,,,,
4790,unl,pained,1.0,8.89,3.16,0.0,0.0,1.0
4791,lcnl,pains,3.0,6.53077,2.28,2.0,1.0,3.0
4792,3k,paint,15.0,4.45,1.32,225.0,66.0,54.0
4793,lcnl,paints,5.0,,,27.0,4.0,6.0
4794,3k,pair,13.0,5.94,2.46,20.0,41.0,58.0
4795,unl,paired,,,,0.0,0.0,0.0
4796,lcnl,pairs,5.0,,,8.0,11.0,15.0
4797,unl,pak,,,,,,
4798,3k,pal,6.0,5.74,2.54,7.0,9.0,6.0
4799,3k,pale,2.0,6.95,2.66,4.0,30.0,39.0
4800,unl,paled,,,,,,
4801,unl,pales,,,,,,
4802,3k,pall,,12.27,3.93,,,
4803,lcnl,palls,,,,,,
4804,3k,palm,3.0,6.0,2.83,2.0,22.0,33.0
4805,unl,palmed,,,,,,
4806,lcnl,palms,,,,0.0,4.0,5.0
4807,lcnl,pals,1.0,,,15.0,3.0,2.0
4808,unl,pam,,,,294.0,22.0,8.0
4809,3k,pan,6.0,4.72,1.53,100.0,41.0,18.0
4810,3k,pane,,9.78,2.98,10.0,1.0,2.0
4811,lcnl,panes,1.0,,,1.0,1.0,1.0
4812,3k,pang,,10.5,4.55,,,
4813,lcnl,pangs,,,,,,
4814,unl,panned,,,,,,
4815,lcnl,pans,6.0,,,17.0,15.0,12.0
4816,3k,pant,,5.94,3.11,,,
4817,3k,pants,17.0,3.2271,1.75,54.0,29.0,27.0
4818,3k,pap,2.0,13.0,4.69,1.0,2.0,3.0
4819,3k,par,,10.16,3.24,,,
4820,lcnl,parch,,11.82,3.26,,,
4821,lcnl,parched,,9.19,4.28,0.0,0.0,1.0
4822,3k,pare,,11.33,3.63,,,
4823,lcnl,pared,,,,,,
4824,lcnl,pares,,,,,,
4825,3k,park,20.0,4.47,1.87,231.0,126.0,104.0
4826,unl,parked,2.0,,,15.0,21.0,10.0
4827,lcnl,parks,1.0,,,26.0,15.0,15.0
4828,unl,parr,,,,,,
4829,lcnl,parse,,12.85,4.2,,,
4830,3k,part,23.0,5.11,1.15,219.0,323.0,508.0
4831,lcnl,parts,1.0,,,102.0,132.0,147.0
4832,lcnl,pas,,,,,,
4833,3k,pass,12.0,5.39,1.65,56.0,69.0,80.0
4834,lcnl,passed,15.0,,,103.0,130.0,151.0
4835,3k,past,56.0,6.78,1.52,115.0,159.0,178.0
4836,3k,paste,,4.84,1.61,12.0,13.0,10.0
4837,unl,pastes,,,,,,
4838,lcnl,pasts,,,,,,
4839,3k,pat,24.0,5.070761000000001,2.12,296.0,52.0,17.0
4840,3k,patch,8.0,7.28,2.63,22.0,31.0,21.0
4841,unl,patched,3.0,,,0.0,0.0,1.0
4842,3k,pate,,13.42,4.25,,,
4843,unl,pates,,,,,,
4844,3k,path,13.0,6.11,2.95,105.0,82.0,87.0
4845,lcnl,paths,2.0,,,6.0,7.0,13.0
4846,lcnl,pats,,,,,,
4847,unl,paul,22.0,,,60.0,96.0,109.0
4848,unl,pauls,,,,,,
4849,3k,paunch,,12.62,4.13,,,
4850,3k,pause,1.0,6.75,2.0,0.0,5.0,13.0
4851,lcnl,paused,3.0,,,5.0,20.0,34.0
4852,3k,pave,,8.37,2.69,,,
4853,lcnl,paved,,,,0.0,2.0,5.0
4854,lcnl,paves,,,,,,
4855,3k,paw,31.0,5.89,2.95,38.0,28.0,18.0
4856,unl,pawed,,,,,,
4857,3k,pawn,,9.06,3.54,,,
4858,unl,pawned,,,,,,
4859,lcnl,pawns,1.0,,,,,
4860,lcnl,paws,23.0,,,31.0,25.0,16.0
4861,unl,pax,,,,,,
4862,3k,pay,13.0,5.5,1.76,141.0,147.0,105.0
4863,unl,payne,,,,,,
4864,lcnl,pays,2.0,,,1.0,6.0,5.0
4865,3k,pea,15.0,3.95,1.68,15.0,10.0,6.0
4866,3k,peace,3.0,6.32,2.52,7.0,17.0,30.0
4867,3k,peach,8.0,4.21,1.27,7.0,15.0,8.0
4868,3k,peak,1.0,7.11,2.11,16.0,9.0,9.0
4869,unl,peaked,,,,0.0,0.0,0.0
4870,lcnl,peaks,1.0,,,0.0,3.0,6.0
4871,3k,peal,,7.11,2.49,,,
4872,unl,pealed,,,,,,
4873,unl,peals,,,,,,
4874,3k,pear,3.0,4.0,1.7,0.0,1.0,2.0
4875,unl,pearce,,,,,,
4876,3k,pearl,4.0,6.2750020000000015,2.1,0.0,12.0,8.0
4877,lcnl,pearls,1.0,,,0.0,5.0,4.0
4878,lcnl,pears,4.0,,,0.0,2.0,2.0
4879,lcnl,peas,6.0,,,14.0,12.0,13.0
4880,unl,pease,7.0,11.83,3.87,,,
4881,3k,peat,,12.93,3.38,0.0,0.0,0.0
4882,lcnl,peats,,,,,,
4883,3k,peck,5.0,7.894866,4.03,0.0,4.0,3.0
4884,lcnl,pecked,,,,2.0,3.0,2.0
4885,lcnl,pecks,,,,,,
4886,3k,pee,2.0,3.89,2.71,,,
4887,lcnl,peed,,,,,,
4888,lcnl,peek,3.0,5.79,3.01,49.0,11.0,4.0
4889,lcnl,peeked,6.0,,,7.0,15.0,8.0
4890,lcnl,peeks,2.0,,,,,
4891,3k,peel,3.0,6.05,2.41,1.0,4.0,5.0
4892,lcnl,peeled,2.0,,,0.0,2.0,5.0
4893,lcnl,peels,,,,,,
4894,3k,peep,35.0,8.22,3.44,2.0,4.0,1.0
4895,unl,peeped,2.0,,,0.0,1.0,2.0
4896,lcnl,peeps,,,,,,
4897,3k,peer,,10.21,2.68,0.0,0.0,2.0
4898,lcnl,peered,3.0,,,1.0,11.0,17.0
4899,lcnl,peers,,,,0.0,0.0,0.0
4900,lcnl,pees,,,,,,
4901,lcnl,peeve,,11.88,2.91,,,
4902,unl,peeved,,10.79,2.68,,,
4903,3k,peg,,6.829166000000001,2.29,49.0,12.0,6.0
4904,unl,pegged,,,,,,
4905,lcnl,pegs,1.0,,,0.0,0.0,1.0
4906,unl,peke,,,,,,
4907,unl,pell,3.0,,,,,
4908,3k,pelt,,10.836198000000001,5.04,,,
4909,lcnl,pelts,,,,1.0,1.0,0.0
4910,3k,pen,4.0,5.11,1.29,90.0,31.0,32.0
4911,unl,pence,,,,,,
4912,unl,penh,,,,,,
4913,unl,penn,,,,1.0,0.0,0.0
4914,unl,penned,,,,0.0,1.0,1.0
4915,unl,penns,,,,,,
4916,lcnl,pens,,,,12.0,4.0,6.0
4917,unl,pent,,12.0,2.78,,,
4918,unl,pep,,8.75,2.79,1.0,3.0,1.0
4919,unl,pepped,,,,,,
4920,unl,pepys,,,,,,
4921,3k,per,,8.66217,1.67,19.0,8.0,14.0
4922,3k,perch,1.0,9.16,3.45,1.0,4.0,5.0
4923,lcnl,perched,3.0,,,1.0,3.0,7.0
4924,3k,perk,,9.63,3.93,,,
4925,unl,perked,2.0,,,,,
4926,lcnl,perks,,,,,,
4927,unl,perl,,,,,,
4928,unl,perls,,,,,,
4929,unl,perm,,9.0,2.43,,,
4930,3k,pert,,10.41,3.5,,,
4931,unl,perth,,,,,,
4932,3k,pest,,7.35,2.42,4.0,3.0,5.0
4933,unl,pests,,,,1.0,1.0,1.0
4934,3k,pet,26.0,4.05,1.87,277.0,106.0,62.0
4935,unl,pete,24.0,,,219.0,114.0,36.0
4936,lcnl,pets,5.0,,,95.0,36.0,23.0
4937,3k,pew,,8.56,3.47,,,
4938,lcnl,pews,,,,,,
4939,3k,phage,,15.57,5.38,,,
4940,3k,phase,1.0,9.4,2.88,0.0,0.0,0.0
4941,lcnl,phased,,,,,,
4942,unl,phelps,,,,,,
4943,unl,phew,1.0,,,,,
4944,lcnl,phi,,13.36,3.46,,,
4945,unl,phil,,,,21.0,26.0,23.0
4946,unl,phils,,,,,,
4947,unl,phipps,,,,,,
4948,lcnl,phlegm,,11.27,3.45,,,
4949,lcnl,phlox,,14.57,6.16,,,
4950,3k,phone,13.0,4.11,1.49,90.0,90.0,69.0
4951,unl,phoned,1.0,,,0.0,2.0,3.0
4952,lcnl,phones,1.0,,,,,
4953,3k,phrase,,8.44,3.6,0.0,1.0,5.0
4954,unl,phrased,,,,,,
4955,lcnl,pi,,11.94,3.0,,,
4956,3k,pick,38.0,5.26,2.31,198.0,151.0,110.0
4957,lcnl,picked,44.0,,,277.0,215.0,169.0
4958,lcnl,picks,3.0,,,27.0,15.0,10.0
4959,unl,picts,,,,,,
4960,3k,pie,41.0,3.67,1.64,31.0,22.0,20.0
4961,3k,piece,21.0,4.89,1.7,114.0,155.0,174.0
4962,unl,pieced,,,,0.0,0.0,0.0
4963,unl,pied,,11.86,5.11,,,
4964,3k,pier,,9.56,1.89,0.0,5.0,5.0
4965,3k,pierce,,8.076035,2.67,11.0,5.0,2.0
4966,lcnl,pierced,,,,0.0,0.0,1.0
4967,lcnl,piers,,,,0.0,0.0,0.0
4968,lcnl,pies,3.0,,,2.0,3.0,6.0
4969,3k,pig,57.0,3.84,2.03,310.0,97.0,46.0
4970,unl,pigged,,,,,,
4971,lcnl,pigs,15.0,,,88.0,37.0,18.0
4972,3k,pike,,12.06,3.11,2.0,4.0,3.0
4973,lcnl,pikes,,,,,,
4974,3k,pile,12.0,5.79,2.7,134.0,64.0,59.0
4975,lcnl,piled,9.0,,,9.0,25.0,20.0
4976,lcnl,piles,,,,3.0,9.0,13.0
4977,3k,pill,1.0,6.06,2.29,22.0,6.0,4.0
4978,lcnl,pills,1.0,,,10.0,10.0,3.0
4979,3k,pimp,,12.78,2.56,,,
4980,lcnl,pimps,,,,,,
4981,3k,pin,8.0,4.53,1.39,22.0,10.0,15.0
4982,3k,pinch,2.0,5.5,2.28,6.0,4.0,4.0
4983,lcnl,pinched,,,,1.0,3.0,2.0
4984,3k,pine,5.0,5.53,2.14,70.0,43.0,38.0
4985,unl,pined,,,,,,
4986,lcnl,pines,1.0,,,1.0,3.0,8.0
4987,lcnl,ping,,8.76,3.6,14.0,0.0,2.0
4988,lcnl,pinged,,,,,,
4989,lcnl,pings,,,,,,
4990,3k,pink,31.0,3.8,1.61,20.0,43.0,40.0
4991,unl,pinks,,,,,,
4992,unl,pinned,,,,5.0,8.0,6.0
4993,lcnl,pins,5.0,,,17.0,4.0,7.0
4994,3k,pint,2.0,8.37,3.42,0.0,0.0,1.0
4995,lcnl,pints,,,,0.0,0.0,0.0
4996,3k,pip,26.0,10.687,5.73,11.0,7.0,4.0
4997,3k,pipe,7.0,8.17,2.23,42.0,37.0,21.0
4998,unl,piped,2.0,,,1.0,2.0,1.0
4999,lcnl,pipes,4.0,,,11.0,11.0,13.0
5000,lcnl,pips,,,,,,
5001,lcnl,pique,,12.59,2.83,,,
5002,unl,piqued,,,,,,
5003,unl,piques,,,,,,
5004,unl,pish,2.0,,,,,
5005,3k,piss,,7.56,3.26,,,
5006,unl,pissed,,,,,,
5007,3k,pit,2.0,6.14,2.37,17.0,19.0,19.0
5008,3k,pitch,,6.42,3.01,19.0,16.0,16.0
5009,unl,pitched,1.0,,,5.0,3.0,3.0
5010,3k,pith,,12.94,4.54,,,
5011,lcnl,piths,,,,,,
5012,lcnl,pits,5.0,,,3.0,5.0,8.0
5013,unl,pitt,5.0,,,,,
5014,unl,pitts,,,,,,
5015,3k,place,104.0,4.95,1.96,720.0,670.0,756.0
5016,unl,placed,8.0,,,18.0,38.0,47.0
5017,lcnl,places,29.0,,,132.0,208.0,286.0
5018,lcnl,plague,,9.26,2.62,0.0,0.0,1.0
5019,lcnl,plagued,,,,0.0,0.0,0.0
5020,lcnl,plagues,,,,0.0,0.0,0.0
5021,unl,plaice,,14.0,4.24,,,
5022,3k,plaid,,8.56,3.47,0.0,1.0,1.0
5023,lcnl,plaids,,,,,,
5024,3k,plain,17.0,7.37,3.04,15.0,35.0,48.0
5025,unl,plains,2.0,,,4.0,17.0,24.0
5026,lcnl,plaint,,12.0,3.84,,,
5027,unl,plait,,13.0,1.41,,,
5028,unl,plaits,,,,,,
5029,3k,plan,20.0,6.78,2.88,87.0,95.0,78.0
5030,unl,planck,,,,,,
5031,3k,plane,11.0,4.95,2.3,86.0,89.0,64.0
5032,unl,planed,,,,,,
5033,lcnl,planes,4.0,,,3.0,19.0,22.0
5034,3k,plank,2.0,7.84,2.81,1.0,3.0,3.0
5035,unl,planked,1.0,,,,,
5036,lcnl,planks,,,,2.0,0.0,2.0
5037,unl,planned,3.0,,,18.0,35.0,33.0
5038,lcnl,plans,4.0,,,21.0,34.0,25.0
5039,3k,plant,3.0,3.95,1.65,216.0,124.0,108.0
5040,lcnl,plants,8.0,,,161.0,165.0,217.0
5041,lcnl,plaque,,7.39,1.94,0.0,0.0,1.0
5042,lcnl,plaques,,,,,,
5043,unl,plash,,,,,,
5044,unl,plat,,14.5,5.42,,,
5045,3k,plate,19.0,3.84,1.26,16.0,50.0,25.0
5046,lcnl,plates,7.0,,,11.0,16.0,16.0
5047,unl,plath,,,,,,
5048,unl,platt,,,,,,
5049,3k,play,126.0,4.1,2.59,1169.0,470.0,322.0
5050,lcnl,played,30.0,,,158.0,135.0,127.0
5051,lcnl,plays,2.0,,,30.0,34.0,24.0
5052,3k,plea,,8.42,2.76,0.0,0.0,0.0
5053,3k,plead,1.0,10.22,3.9,0.0,0.0,0.0
5054,lcnl,pleads,,,,,,
5055,lcnl,pleas,,,,,,
5056,3k,please,135.0,3.4828680000000003,1.22,286.0,207.0,159.0
5057,lcnl,pleased,5.0,8.26,3.18,24.0,58.0,60.0
5058,3k,pleat,1.0,12.0,3.33,,,
5059,lcnl,pleats,,,,,,
5060,unl,plebs,,15.57,2.88,,,
5061,lcnl,pled,,,,,,
5062,3k,pledge,1.0,7.17,2.46,0.0,2.0,2.0
5063,unl,pledged,,,,0.0,0.0,0.0
5064,lcnl,pledges,,,,,,
5065,lcnl,plied,,,,,,
5066,lcnl,plies,,,,,,
5067,3k,plight,,11.97,3.16,0.0,0.0,0.0
5068,lcnl,plights,,,,,,
5069,unl,plinth,,,,,,
5070,3k,plod,,10.2,3.9,,,
5071,unl,plods,,,,,,
5072,unl,plonk,,,,,,
5073,lcnl,plop,3.0,7.15,4.18,15.0,4.0,1.0
5074,lcnl,plopped,,,,,,
5075,unl,plops,,,,,,
5076,3k,plot,,8.65,1.73,6.0,2.0,8.0
5077,lcnl,plots,,,,2.0,0.0,0.0
5078,3k,plough,,,,,,
5079,unl,ploughed,,,,,,
5080,unl,ploughs,1.0,,,,,
5081,3k,plow,6.0,7.11,2.3,1.0,17.0,13.0
5082,lcnl,plowed,8.0,,,0.0,3.0,4.0
5083,lcnl,plows,4.0,,,1.0,1.0,1.0
5084,lcnl,ploy,,12.5,2.46,,,
5085,unl,ploys,,,,,,
